,submission_date,state,new_case,caseInterpolate_MA7,caseInterpolate_savitzky31_3,caseInterpolate_gauss8,caseInterpolate_gauss3
37427,2020-06-12,UT,360,362.42857142857144,471.9505085052888,381,353
2053,2020-06-13,UT,395,320.7142857142857,495.4210514394435,392,363
2068,2020-06-14,UT,285,336.0,470.9259099866361,404,378
1297,2020-06-15,UT,357,342.42857142857144,458.3573580375546,416,398
4738,2020-06-16,UT,315,348.14285714285717,436.9548574146639,428,421
5364,2020-06-17,UT,398,355.85714285714283,429.6572515798771,439,446
33864,2020-06-18,UT,660,395.7142857142857,408.0193888876304,451,467
5088,2020-06-19,UT,627,433.85714285714283,389.07780470678836,463,484
32628,2020-06-20,UT,574,459.42857142857144,366.06068087612397,474,495
4136,2020-06-21,UT,425,479.42857142857144,348.4829101451901,485,503
4290,2020-06-22,UT,310,472.7142857142857,347.3269609730684,496,510
857,2020-06-23,UT,525,502.7142857142857,349.56923146617135,506,520
34509,2020-06-24,UT,525,520.8571428571429,360.10781671159015,516,533
3585,2020-06-25,UT,631,516.7142857142857,357.0292192348637,526,547
3424,2020-06-26,UT,665,522.1428571428571,356.5320845319259,535,560
3800,2020-06-27,UT,505,512.2857142857143,365.4527622369701,543,570
1406,2020-06-28,UT,464,517.8571428571429,368.6533330313257,551,577
34133,2020-06-29,UT,813,589.7142857142857,368.5203288862714,559,580
3120,2020-06-30,UT,483,583.7142857142857,391.71559944732604,566,579
32039,2020-07-01,UT,640,600.1428571428571,400.03320573512417,573,576
644,2020-07-02,UT,535,586.4285714285714,418.3960905116763,579,573
33492,2020-07-03,UT,650,584.2857142857143,432.1424947337425,584,572
5092,2020-07-04,UT,431,573.7142857142857,445.2055992208203,590,577
4845,2020-07-05,UT,498,578.5714285714286,454.50347686244294,594,587
33971,2020-07-06,UT,504,534.4285714285714,476.79011982151343,599,603
37210,2020-07-07,UT,702,565.7142857142857,495.2712179211306,602,621
34656,2020-07-08,UT,774,584.8571428571429,524.6718158961696,605,636
293,2020-07-09,UT,574,590.4285714285714,551.0033522843098,608,645
4450,2020-07-10,UT,909,627.4285714285714,578.4622754762281,609,647
111,2020-07-11,UT,642,657.5714285714286,605.5569548574146,610,642
3312,2020-07-12,UT,572,668.1428571428571,631.2613649233276,610,636
32349,2020-07-13,UT,545,674.0,648.8106865387663,609,631
32885,2020-07-14,UT,474,641.4285714285714,663.2333688192257,607,630
36859,2020-07-15,UT,468,597.7142857142857,684.9190921651676,604,634
4510,2020-07-16,UT,923,647.5714285714286,708.6539445967063,600,637
1598,2020-07-17,UT,805,632.7142857142857,729.8735871707171,596,637
5651,2020-07-18,UT,653,634.2857142857143,745.7168225780877,590,631
34427,2020-07-19,UT,637,643.5714285714286,760.0925728782076,584,621
33475,2020-07-20,UT,402,623.1428571428571,773.72939364425,576,608
33718,2020-07-21,UT,564,636.0,791.6084849033952,568,594
1600,2020-07-22,UT,606,655.7142857142857,807.0433078891931,560,579
36169,2020-07-23,UT,635,614.5714285714286,818.8449795012342,551,564
1661,2020-07-24,UT,792,612.7142857142857,835.4193752972886,542,546
34918,2020-07-25,UT,383,574.1428571428571,839.3526467190646,532,526
1373,2020-07-26,UT,438,545.7142857142857,839.8975967745587,522,507
4704,2020-07-27,UT,413,547.2857142857143,844.420145416657,512,491
37324,2020-07-28,UT,422,527.0,849.7816258578902,502,480
32407,2020-07-29,UT,605,526.8571428571429,848.833540963555,493,472
35586,2020-07-30,UT,316,481.2857142857143,847.529525017554,483,467
37259,2020-07-31,UT,539,445.14285714285717,839.7683526240683,474,464
34089,2020-08-01,UT,583,473.7142857142857,831.5416657228926,465,459
37302,2020-08-02,UT,379,465.2857142857143,819.8961924392395,456,454
34166,2020-08-03,UT,394,462.57142857142856,809.4477338105052,448,448
36049,2020-08-04,UT,391,458.14285714285717,797.4591496976147,439,439
34035,2020-08-05,UT,552,450.57142857142856,786.9738385920402,432,429
32816,2020-08-06,UT,510,478.2857142857143,772.8459534757299,425,418
34533,2020-08-07,UT,461,467.14285714285717,754.8222609798635,418,406
4923,2020-08-08,UT,23,387.14285714285717,737.6367075131938,411,395
33927,2020-08-09,UT,624,422.14285714285717,717.9787764162267,405,386
36168,2020-08-10,UT,292,407.57142857142856,696.9503726018708,400,381
34776,2020-08-11,UT,393,407.85714285714283,684.9501007950348,395,377
3866,2020-08-12,UT,323,375.14285714285717,669.3298375954153,391,373
36684,2020-08-13,UT,433,364.14285714285717,668.6492785793562,387,369
3658,2020-08-14,UT,473,365.85714285714283,655.9230107137191,384,364
5609,2020-08-15,UT,314,407.42857142857144,645.9044825477359,381,360
37370,2020-08-16,UT,306,362.0,624.5752565177012,379,357
1628,2020-08-17,UT,239,354.42857142857144,599.6299576434346,378,356
4924,2020-08-18,UT,298,340.85714285714283,590.1351332986023,377,358
31967,2020-08-19,UT,475,362.57142857142856,594.2614328750366,377,362
2328,2020-08-20,UT,501,372.2857142857143,580.3827493261455,377,365
34452,2020-08-21,UT,327,351.42857142857144,579.2802328478559,378,366
3689,2020-08-22,UT,328,353.42857142857144,565.6908423746855,379,367
32920,2020-08-23,UT,312,354.2857142857143,558.0219937031416,381,368
37199,2020-08-24,UT,325,366.57142857142856,551.0042809576659,383,371
34799,2020-08-25,UT,460,389.7142857142857,561.8716165711566,386,376
35524,2020-08-26,UT,357,372.85714285714283,569.8035516093228,390,381
34187,2020-08-27,UT,297,343.7142857142857,577.1790301026069,394,386
37125,2020-08-28,UT,537,373.7142857142857,582.4957983193275,399,390
34535,2020-08-29,UT,441,389.85714285714283,579.9022401413393,404,393
5335,2020-08-30,UT,363,397.14285714285717,571.5672382160409,410,396
4496,2020-08-31,UT,284,391.2857142857143,561.773267797685,418,400
4364,2020-09-01,UT,358,376.7142857142857,564.1200933203469,426,405
2797,2020-09-02,UT,453,390.42857142857144,564.8108903938933,435,409
913,2020-09-03,UT,458,413.42857142857144,572.0867290312349,446,413
36123,2020-09-04,UT,585,420.2857142857143,575.6920428548777,457,414
2674,2020-09-05,UT,360,408.7142857142857,564.2088835534212,471,414
1096,2020-09-06,UT,341,405.57142857142856,554.6637975945093,485,415
36173,2020-09-07,UT,396,421.57142857142856,556.5042469818113,501,423
36207,2020-09-08,UT,275,409.7142857142857,561.1626537407416,518,439
3769,2020-09-09,UT,383,399.7142857142857,568.774536229586,537,464
35438,2020-09-10,UT,501,405.85714285714283,570.2930530702845,557,497
4093,2020-09-11,UT,609,409.2857142857143,569.6165485061948,578,535
32094,2020-09-12,UT,692,456.7142857142857,559.5284151396405,600,575
35093,2020-09-13,UT,542,485.42857142857144,548.3856939002012,623,616
36892,2020-09-14,UT,538,505.7142857142857,545.4070080862532,646,656
1838,2020-09-15,UT,722,569.5714285714286,547.8697592244444,670,693
838,2020-09-16,UT,764,624.0,551.0564678701668,694,725
33571,2020-09-17,UT,862,675.5714285714286,553.4671000475661,718,749
780,2020-09-18,UT,836,708.0,552.7430066366168,742,765
2707,2020-09-19,UT,1071,762.1428571428571,544.5929239620374,766,776
32602,2020-09-20,UT,817,801.4285714285714,533.8231217015106,790,790
35074,2020-09-21,UT,39,730.1428571428571,527.5603297922942,813,811
1912,2020-09-22,UT,650,719.8571428571429,530.5728782078867,836,842
1234,2020-09-23,UT,1453,818.2857142857143,535.3698838025775,859,880
33988,2020-09-24,UT,622,784.0,533.3511970826065,881,916
36918,2020-09-25,UT,1411,866.1428571428571,532.3992162902896,902,944
33379,2020-09-26,UT,1017,858.4285714285714,528.7391333892045,923,960
4017,2020-09-27,UT,1068,894.2857142857143,522.0265011665041,944,965
34671,2020-09-28,UT,827,1006.8571428571429,520.8515481664363,964,966
33144,2020-09-29,UT,694,1013.1428571428571,525.7912296994268,984,972
33312,2020-09-30,UT,906,935.0,538.0185961176921,1003,985
33289,2020-10-01,UT,1008,990.1428571428571,533.9685610093092,1023,1006
2772,2020-10-02,UT,1107,946.7142857142857,545.1889737026886,1042,1033
5121,2020-10-03,UT,1068,954.0,537.4518562141836,1060,1060
34004,2020-10-04,UT,1393,1000.4285714285714,530.7827130852339,1079,1086
3090,2020-10-05,UT,1105,1040.142857142857,528.7934494552536,1097,1109
4808,2020-10-06,UT,716,1043.2857142857142,535.6057668350359,1116,1133
3339,2020-10-07,UT,1007,1057.7142857142858,549.6788828739041,1134,1155
2293,2020-10-08,UT,1501,1128.142857142857,560.7924075290492,1152,1175
36440,2020-10-09,UT,1343,1161.857142857143,565.0927540827649,1171,1190
3069,2020-10-10,UT,1354,1202.7142857142858,567.7573897483519,1190,1199
4942,2020-10-11,UT,1200,1175.142857142857,565.6799248001087,1209,1205
37135,2020-10-12,UT,988,1158.4285714285713,571.703073682303,1229,1210
36773,2020-10-13,UT,987,1197.142857142857,587.6351899250265,1250,1220
4974,2020-10-14,UT,1144,1216.7142857142858,601.7087136741487,1271,1233
279,2020-10-15,UT,1498,1216.2857142857142,611.8276065143037,1294,1249
36230,2020-10-16,UT,1496,1238.142857142857,613.7593150467734,1318,1264
35311,2020-10-17,UT,1340,1236.142857142857,623.5051077034586,1343,1280
36904,2020-10-18,UT,1097,1221.4285714285713,625.8250016987924,1370,1299
5118,2020-10-19,UT,1168,1247.142857142857,623.7813993521935,1400,1326
2608,2020-10-20,UT,1081,1260.5714285714287,643.0975560035334,1431,1364
868,2020-10-21,UT,1363,1291.857142857143,671.187931776484,1464,1410
3024,2020-10-22,UT,1543,1298.2857142857142,685.5003057826904,1500,1457
35515,2020-10-23,UT,1960,1364.5714285714287,709.1846247933133,1539,1497
33920,2020-10-24,UT,1608,1402.857142857143,711.169177104804,1580,1528
33717,2020-10-25,UT,1765,1498.2857142857142,735.3159527962127,1625,1551
2127,2020-10-26,UT,1201,1503.0,761.4388547871979,1673,1575
2491,2020-10-27,UT,1145,1512.142857142857,813.1561983283877,1724,1605
34659,2020-10-28,UT,1575,1542.4285714285713,878.7000158553986,1778,1643
34924,2020-10-29,UT,1837,1584.4285714285713,940.0388683775398,1836,1689
34872,2020-10-30,UT,2292,1631.857142857143,974.0860495141452,1897,1739
34191,2020-10-31,UT,1724,1648.4285714285713,1020.1468662936871,1961,1796
37094,2020-11-01,UT,1854,1661.142857142857,1067.1851231058458,2028,1865
35991,2020-11-02,UT,1196,1660.4285714285713,1147.997848195882,2097,1955
3964,2020-11-03,UT,1669,1735.2857142857142,1215.359170083127,2168,2067
33273,2020-11-04,UT,2110,1811.7142857142858,1282.339350834673,2240,2193
3642,2020-11-05,UT,2807,1950.2857142857142,1323.966952818863,2313,2320
4061,2020-11-06,UT,2987,2049.5714285714284,1381.643094973838,2385,2435
34287,2020-11-07,UT,2956,2225.5714285714284,1442.8340166255177,2456,2530
33615,2020-11-08,UT,2386,2301.5714285714284,1458.5200570794352,2526,2612
35398,2020-11-09,UT,2247,2451.714285714286,1499.89148112075,2592,2690
990,2020-11-10,UT,2517,2572.8571428571427,1565.0320958572106,2654,2776
3453,2020-11-11,UT,2335,2605.0,1641.3050805227747,2712,2870
4286,2020-11-12,UT,3919,2763.8571428571427,1699.3872114883686,2764,2965
35339,2020-11-13,UT,2150,2644.285714285714,1753.9695349838044,2811,3049
33834,2020-11-14,UT,5352,2986.5714285714284,1796.8081723255336,2850,3116
3930,2020-11-15,UT,2667,3026.714285714286,1853.7977077623498,2883,3169
34868,2020-11-16,UT,1971,2987.285714285714,1891.6497542413188,2908,3215
34986,2020-11-17,UT,3178,3081.714285714286,1955.8986387007626,2926,3260
31964,2020-11-18,UT,3071,3186.8571428571427,2029.1152913995782,2938,3297
1750,2020-11-19,UT,3968,3193.8571428571427,2095.7694851525507,2943,3309
33734,2020-11-20,UT,4588,3542.1428571428573,2150.9589571677725,2942,3280
182,2020-11-21,UT,3395,3262.5714285714284,2216.2120772837434,2937,3202
36496,2020-11-22,UT,3197,3338.285714285714,2260.012503114453,2927,3084
34949,2020-11-23,UT,2244,3377.285714285714,2317.829577113864,2915,2943
33523,2020-11-24,UT,2701,3309.1428571428573,2372.8307775940557,2900,2802
36300,2020-11-25,UT,1781,3124.8571428571427,2416.604521053704,2884,2678
34176,2020-11-26,UT,3829,3105.0,2449.7203334163846,2868,2584
1472,2020-11-27,UT,2313,2780.0,2472.2938911413617,2852,2528
5658,2020-11-28,UT,2043,2586.8571428571427,2475.6604453101986,2836,2520
4795,2020-11-29,UT,1722,2376.1428571428573,2493.430451425853,2821,2565
33893,2020-11-30,UT,1897,2326.5714285714284,2515.5790391628343,2807,2656
2143,2020-12-01,UT,2510,2299.285714285714,2556.6824163627707,2794,2774
34208,2020-12-02,UT,4004,2616.8571428571427,2580.3426351672742,2781,2887
318,2020-12-03,UT,3945,2633.4285714285716,2589.4629549933175,2768,2964
4545,2020-12-04,UT,3005,2732.285714285714,2578.709868853201,2755,2988
4666,2020-12-05,UT,3674,2965.285714285714,2553.8889216063776,2741,2960
32384,2020-12-06,UT,2563,3085.4285714285716,2523.4290470905335,2725,2898
31905,2020-12-07,UT,2231,3133.1428571428573,2504.259983238578,2709,2826
4715,2020-12-08,UT,2333,3107.8571428571427,2516.872862352487,2690,2763
33132,2020-12-09,UT,2574,2903.5714285714284,2530.42997576389,2670,2715
364,2020-12-10,UT,3401,2825.8571428571427,2542.1601168769384,2649,2677
4168,2020-12-11,UT,2183,2708.4285714285716,2512.374617771636,2626,2643
36170,2020-12-12,UT,3692,2711.0,2500.7587034813914,2602,2607
37178,2020-12-13,UT,2083,2642.4285714285716,2465.610704659222,2577,2573
37204,2020-12-14,UT,1968,2604.8571428571427,2462.9503273007317,2552,2544
5276,2020-12-15,UT,1915,2545.1428571428573,2463.5473510158777,2528,2523
2047,2020-12-16,UT,2928,2595.714285714286,2492.682393712201,2505,2505
2985,2020-12-17,UT,3203,2567.4285714285716,2512.4996715667394,2484,2481
33891,2020-12-18,UT,2644,2633.285714285714,2518.1764026365254,2465,2443
52,2020-12-19,UT,2408,2449.8571428571427,2507.0581213617515,2450,2391
34053,2020-12-20,UT,1994,2437.1428571428573,2526.6419850959246,2438,2330
2537,2020-12-21,UT,1819,2415.8571428571427,2526.6079412897225,2430,2264
76,2020-12-22,UT,2302,2471.1428571428573,2554.03209585721,2428,2201
36752,2020-12-23,UT,2612,2426.0,2570.515617567781,2430,2147
1825,2020-12-24,UT,2892,2381.5714285714284,2583.9511880223777,2437,2109
4041,2020-12-25,UT,0,2003.857142857143,2582.3725792203663,2450,2098
37070,2020-12-26,UT,3489,2158.285714285714,2601.3878230537493,2467,2129
5237,2020-12-27,UT,796,1987.142857142857,2594.8801784864877,2488,2205
36869,2020-12-28,UT,1716,1972.4285714285713,2579.183832023374,2512,2321
33892,2020-12-29,UT,2736,2034.4285714285713,2622.0156515436356,2538,2455
4437,2020-12-30,UT,2614,2034.7142857142858,2661.992140252327,2566,2580
3603,2020-12-31,UT,4672,2289.0,2688.139527509116,2593,2678
5148,2021-01-01,UT,3110,2733.285714285714,2685.5329679041424,2619,2747
36676,2021-01-02,UT,1932,2510.8571428571427,2682.1610228997256,2642,2802
34904,2021-01-03,UT,1819,2657.0,2687.6714987881937,2661,2864
37238,2021-01-04,UT,2160,2720.4285714285716,2701.352442863937,2675,2942
33839,2021-01-05,UT,3318,2803.5714285714284,2707.231828580488,2682,3026
36862,2021-01-06,UT,3769,2968.5714285714284,2755.2120772837434,2682,3091
37285,2021-01-07,UT,4597,2957.8571428571427,2780.0432852386225,2674,3110
34345,2021-01-08,UT,3793,3055.4285714285716,2786.2414324220244,2659,3078
33436,2021-01-09,UT,2613,3152.714285714286,2770.4650161951567,2635,3006
33440,2021-01-10,UT,2276,3218.0,2750.741307843891,2603,2919
32170,2021-01-11,UT,1484,3121.4285714285716,2722.089515051303,2563,2836
33185,2021-01-12,UT,2146,2954.0,2697.80771931414,2516,2757
4021,2021-01-13,UT,5188,3156.714285714286,2676.6185191057543,2464,2669
4571,2021-01-14,UT,2742,2891.714285714286,2640.4193526467184,2406,2554
348,2021-01-15,UT,2543,2713.1428571428573,2598.286756211918,2344,2409
2662,2021-01-16,UT,2150,2647.0,2550.3351604792856,2279,2247
31935,2021-01-17,UT,1585,2548.285714285714,2504.145054248114,2211,2094
32585,2021-01-18,UT,1082,2490.8571428571427,2465.192801648961,2143,1974
35949,2021-01-19,UT,1302,2370.285714285714,2418.950531155858,2074,1897
32966,2021-01-20,UT,2087,1927.2857142857142,2365.6277605381774,2006,1854
849,2021-01-21,UT,2161,1844.2857142857142,2294.1422682280454,1938,1825
756,2021-01-22,UT,2649,1859.4285714285713,2212.887789077895,1872,1793
1489,2021-01-23,UT,1771,1805.2857142857142,2114.4569525923575,1809,1749
2928,2021-01-24,UT,1516,1795.4285714285713,2032.9834197830066,1747,1694
37143,2021-01-25,UT,859,1763.5714285714287,1967.2779677908895,1687,1638
33110,2021-01-26,UT,1411,1779.142857142857,1923.5017554191481,1630,1585
4978,2021-01-27,UT,2009,1768.0,1862.641169675417,1575,1537
35748,2021-01-28,UT,1761,1710.857142857143,1773.696482366531,1523,1487
37410,2021-01-29,UT,1517,1549.142857142857,1685.6044757525647,1472,1432
4720,2021-01-30,UT,1468,1505.857142857143,1576.1732315567733,1424,1374
37329,2021-01-31,UT,1194,1459.857142857143,1502.0887902330737,1378,1318
2433,2021-02-01,UT,584,1420.5714285714287,1429.8161226754848,1333,1269
1528,2021-02-02,UT,1201,1390.5714285714287,1385.121792113071,1291,1230
980,2021-02-03,UT,1591,1330.857142857143,1354.8840743844703,1250,1197
36447,2021-02-04,UT,1273,1261.142857142857,1320.9395229790025,1211,1165
33050,2021-02-05,UT,1216,1218.142857142857,1273.3598722507866,1174,1130
33883,2021-02-06,UT,1211,1181.4285714285713,1219.034542118734,1138,1093
33043,2021-02-07,UT,908,1140.5714285714287,1160.7727015334433,1103,1058
34567,2021-02-08,UT,514,1130.5714285714287,1119.7736075562298,1070,1030
32901,2021-02-09,UT,918,1090.142857142857,1090.764683231783,1039,1009
192,2021-02-10,UT,1299,1048.4285714285713,1079.4003488187723,1008,989
1837,2021-02-11,UT,1242,1044.0,1050.4940995266031,979,965
0,2021-02-12,UT,1060,1021.7142857142857,997.0103060091958,951,934
636,2021-02-13,UT,943,983.4285714285714,950.9863417064936,924,897
4884,2021-02-14,UT,710,955.1428571428571,912.5926521552016,898,860
659,2021-02-15,UT,462,947.7142857142857,905.3791478855691,873,830
371,2021-02-16,UT,591,901.0,852.9939296473303,849,811
5632,2021-02-17,UT,901,844.1428571428571,848.6413961811138,825,798
231,2021-02-18,UT,1151,831.1428571428571,840.1689959002467,803,788
33077,2021-02-19,UT,857,802.1428571428571,814.0452784887538,781,774
34495,2021-02-20,UT,778,778.5714285714286,779.2326893021358,760,756
34475,2021-02-21,UT,701,777.2857142857143,761.3755917461323,740,734
2493,2021-02-22,UT,338,759.5714285714286,758.7845251308069,720,713
35470,2021-02-23,UT,716,777.4285714285714,756.8230537498018,701,694
2911,2021-02-24,UT,812,764.7142857142857,776.0392307866541,683,675
35629,2021-02-25,UT,832,719.1428571428571,788.0290833314456,666,654
36738,2021-02-26,UT,651,689.7142857142857,772.7017825998322,649,630
35990,2021-02-27,UT,686,676.5714285714286,783.1120976692562,633,605
113,2021-02-28,UT,465,642.8571428571429,752.7038211511018,618,580
1051,2021-03-01,UT,257,631.2857142857143,709.1963124872589,604,561
645,2021-03-02,UT,487,598.5714285714286,716.4693424539626,591,548
35006,2021-03-03,UT,729,586.7142857142857,736.1861650320504,578,539
36948,2021-03-04,UT,611,555.1428571428571,765.4856735146889,566,533
34317,2021-03-05,UT,549,540.5714285714286,764.6971392330515,555,526
446,2021-03-06,UT,570,524.0,762.9749484699539,545,520
31849,2021-03-07,UT,412,516.4285714285714,773.9043013431786,536,515
34720,2021-03-08,UT,259,516.7142857142857,829.827515912025,527,512
5642,2021-03-09,UT,560,527.1428571428571,800.8995220729798,519,512
4483,2021-03-10,UT,658,517.0,841.5082561326416,511,511
2941,2021-03-11,UT,646,522.0,872.5627534032477,504,507
4266,2021-03-12,UT,519,517.7142857142857,921.6712722824977,497,499
2770,2021-03-13,UT,491,506.42857142857144,883.8164624340301,490,490
4550,2021-03-14,UT,396,504.14285714285717,935.3023171532762,484,482
1532,2021-03-15,UT,221,498.7142857142857,896.2612743210489,478,476
2246,2021-03-16,UT,481,487.42857142857144,923.4921289270424,472,473
32420,2021-03-17,UT,699,493.2857142857143,958.7117941516226,466,469
4533,2021-03-18,UT,560,481.0,984.9174613241522,460,462
33554,2021-03-19,UT,447,470.7142857142857,996.3817980022195,455,452
33343,2021-03-20,UT,467,467.2857142857143,1012.7772542979452,450,440
2304,2021-03-21,UT,375,464.2857142857143,990.6933792384876,445,429
4816,2021-03-22,UT,159,455.42857142857144,1067.593535527418,440,422
34300,2021-03-23,UT,383,441.42857142857144,1104.1764932388046,436,421
32012,2021-03-24,UT,562,421.85714285714283,1150.5095925162516,432,422
32477,2021-03-25,UT,527,417.14285714285717,1184.6474438832133,428,423
34485,2021-03-26,UT,453,418.0,1201.618111395501,424,421
1223,2021-03-27,UT,460,417.0,1212.0050963781734,420,416
3299,2021-03-28,UT,389,419.0,1261.524813699064,417,411
5565,2021-03-29,UT,194,424.0,1240.800561734127,414,407
35272,2021-03-30,UT,371,422.2857142857143,1267.405399895807,411,404
32879,2021-03-31,UT,514,415.42857142857144,1301.3868037781147,409,403
34697,2021-04-01,UT,487,409.7142857142857,1320.5869442116464,407,402
184,2021-04-02,UT,422,405.2857142857143,1326.41253482525,405,399
235,2021-04-03,UT,447,403.42857142857144,1327.3503816620982,403,395
753,2021-04-04,UT,344,397.0,1333.7802668237105,401,392
32495,2021-04-05,UT,173,394.0,1338.6072164714938,399,392
35235,2021-04-06,UT,300,383.85714285714283,1350.9553104260565,398,395
37356,2021-04-07,UT,612,397.85714285714283,1331.091327096876,396,398
33584,2021-04-08,UT,483,397.2857142857143,1365.1548392942077,395,400
1971,2021-04-09,UT,444,400.42857142857144,1352.3209812226773,393,398
35607,2021-04-10,UT,407,394.7142857142857,1338.1647149425803,392,395
34792,2021-04-11,UT,344,394.7142857142857,1321.672246256993,391,391
37,2021-04-12,UT,185,396.42857142857144,1311.4730797979566,390,388
1660,2021-04-13,UT,358,404.7142857142857,1305.9971460282222,388,388
35214,2021-04-14,UT,530,393.0,1300.2791682710817,387,389
34265,2021-04-15,UT,456,389.14285714285717,1283.4200774649478,386,388
33263,2021-04-16,UT,463,391.85714285714283,1250.0490158327477,385,385
34394,2021-04-17,UT,413,392.7142857142857,1212.4211646922918,383,380
1802,2021-04-18,UT,248,379.0,1183.2304921968785,382,376
4833,2021-04-19,UT,200,381.14285714285717,1117.3940519604066,381,376
36718,2021-04-20,UT,315,375.0,1086.7626220299437,379,378
5329,2021-04-21,UT,590,383.57142857142856,1102.2389635099316,378,382
5429,2021-04-22,UT,472,385.85714285714283,1078.3581961086315,376,384
37154,2021-04-23,UT,344,368.85714285714283,1039.5424584928307,374,384
4551,2021-04-24,UT,472,377.2857142857143,993.5684613468026,372,381
530,2021-04-25,UT,281,382.0,961.9188203583317,370,377
34149,2021-04-26,UT,246,388.57142857142856,936.064486171827,368,375
389,2021-04-27,UT,327,390.2857142857143,891.95911572176,365,374
35249,2021-04-28,UT,518,380.0,817.8210151985321,363,372
4384,2021-04-29,UT,463,378.7142857142857,832.2380801377151,360,369
37276,2021-04-30,UT,338,377.85714285714283,786.384312215452,357,363
2124,2021-05-01,UT,410,369.0,737.7017599492624,354,356
35745,2021-05-02,UT,279,368.7142857142857,656.9914833858071,350,350
1523,2021-05-03,UT,228,366.14285714285717,659.9587533126456,347,345
37229,2021-05-04,UT,259,356.42857142857144,581.8348546965954,343,342
898,2021-05-05,UT,480,351.0,607.1356769122743,340,341
34895,2021-05-06,UT,395,341.2857142857143,586.0515753471198,336,338
3188,2021-05-07,UT,386,348.14285714285717,550.130467281252,332,334
4972,2021-05-08,UT,360,341.0,515.7175473963168,328,328
31869,2021-05-09,UT,232,334.2857142857143,490.32927133117374,324,323
36860,2021-05-10,UT,207,331.2857142857143,469.1126186323585,320,320
32801,2021-05-11,UT,224,326.2857142857143,505.8915943735984,315,319
4177,2021-05-12,UT,468,324.57142857142856,452.56608303698823,311,319
36767,2021-05-13,UT,418,327.85714285714283,433.6372511268657,306,317
284,2021-05-14,UT,336,320.7142857142857,397.59747672653947,301,312
59,2021-05-15,UT,320,315.0,370.1103082742529,297,305
4698,2021-05-16,UT,242,316.42857142857144,352.6532197784773,292,297
36396,2021-05-17,UT,164,310.2857142857143,338.41024711771485,287,290
4555,2021-05-18,UT,257,315.0,287.9262723957507,282,284
1456,2021-05-19,UT,430,309.57142857142856,310.1456658134951,277,279
3997,2021-05-20,UT,266,287.85714285714283,294.7567328818319,272,273
858,2021-05-21,UT,300,282.7142857142857,269.2749326145551,268,265
36366,2021-05-22,UT,262,274.42857142857144,247.32456001268426,263,256
1512,2021-05-23,UT,231,272.85714285714283,236.2247842533239,259,247
5011,2021-05-24,UT,148,270.57142857142856,226.10659358082845,255,240
33574,2021-05-25,UT,185,260.2857142857143,219.92747287594275,252,235
34008,2021-05-26,UT,268,237.14285714285714,216.00530023330077,249,230
36404,2021-05-27,UT,309,243.28571428571428,205.17307300278594,247,226
35044,2021-05-28,UT,272,239.28571428571428,190.4332374459217,245,220
34037,2021-05-29,UT,192,229.28571428571428,175.43165190604535,244,215
35486,2021-05-30,UT,176,221.42857142857142,166.8226233889782,244,211
501,2021-05-31,UT,143,220.71428571428572,156.74543024757068,244,211
32217,2021-06-01,UT,112,210.28571428571428,154.81458243674825,245,216
36287,2021-06-02,UT,200,200.57142857142858,151.59770323223626,246,224
684,2021-06-03,UT,343,205.42857142857142,141.95809644612555,248,234
37348,2021-06-04,UT,288,207.71428571428572,128.35923803483652,250,244
4406,2021-06-05,UT,306,224.0,118.34222745702053,253,253
694,2021-06-06,UT,223,230.71428571428572,111.19282429953108,256,259
35045,2021-06-07,UT,174,235.14285714285714,105.20895150513033,259,265
33205,2021-06-08,UT,252,255.14285714285714,103.74259892636297,263,269
32325,2021-06-09,UT,360,278.0,99.38150354481411,267,273
2664,2021-06-10,UT,313,273.7142857142857,94.07592470950641,271,275
37448,2021-06-11,UT,266,270.57142857142856,85.5905003510838,275,276
31953,2021-06-12,UT,357,277.85714285714283,75.99839180955398,279,276
32392,2021-06-13,UT,194,273.7142857142857,69.52569707128131,284,277
35844,2021-06-14,UT,169,273.0,64.32528483091349,288,280
33678,2021-06-15,UT,237,270.85714285714283,59.55625268975511,293,284
35512,2021-06-16,UT,413,278.42857142857144,54.97170943849236,298,289
767,2021-06-17,UT,369,286.42857142857144,64.03687512740943,303,294
32516,2021-06-18,UT,288,289.57142857142856,62.57679675643839,308,297
5297,2021-06-19,UT,288,279.7142857142857,57.734037011030814,314,301
4312,2021-06-20,UT,288,293.14285714285717,55.104622981267966,319,307
32998,2021-06-21,UT,160,291.85714285714283,53.63652630863666,325,315
1342,2021-06-22,UT,249,293.57142857142856,57.26899816530385,331,325
35379,2021-06-23,UT,527,309.85714285714283,59.72302883417516,337,336
693,2021-06-24,UT,462,323.14285714285717,56.923373122834036,344,345
35626,2021-06-25,UT,309,326.14285714285717,57.15461278851161,350,352
1541,2021-06-26,UT,351,335.14285714285717,52.8731341593241,357,358
4181,2021-06-27,UT,282,334.2857142857143,49.90869555369318,364,366
21,2021-06-28,UT,254,347.7142857142857,47.376090058664985,371,374
33479,2021-06-29,UT,361,363.7142857142857,57.09014926725406,379,383
1759,2021-06-30,UT,574,370.42857142857144,63.33106072617727,387,389
35901,2021-07-01,UT,540,381.57142857142856,58.03644476658588,395,391
36699,2021-07-02,UT,431,399.0,58.60798659086276,403,389
5314,2021-07-03,UT,287,389.85714285714283,58.08188180932751,412,386
36063,2021-07-04,UT,287,390.57142857142856,60.40243267118167,422,386
